"";"CD_MUNIC";"ano";"Pop";"Obitos";"PopPad";"Obtadj";"tx";"txadj"
"2878";315440;2013;4889;0,1;1e+06;19,7365967365967;2,04540805890775;1,97365967365967
"2879";315445;2013;8257;1,5;1e+06;179,476096992326;18,1664042630495;17,9476096992326
"2880";315450;2013;9643;0,8;1e+06;79,8044959789318;8,29617339002385;7,98044959789318
"2881";315460;2013;315819;137,6;1e+06;399,369996014168;43,56925960756;39,9369996014168
"2882";315470;2013;3990;0,2;1e+06;39,0312216130721;5,0125313283208;3,90312216130721
"2883";315480;2013;9704;1,3;1e+06;131,520124972906;13,396537510305;13,1520124972906
"2884";315490;2013;14376;3,1;1e+06;221,297000477669;21,5637173066221;22,1297000477669
"2885";315500;2013;2575;0;1e+06;0;0;0
"2886";315510;2013;5333;0,5;1e+06;97,6927230276907;9,37558597412338;9,76927230276907
"2887";315520;2013;6045;0,4;1e+06;65,6298734972154;6,61703887510339;6,56298734972154
"2888";315530;2013;5585;0,6;1e+06;106,245331479216;10,7430617726052;10,6245331479216
"2889";315540;2013;9013;2;1e+06;208,953640984079;22,1901697547986;20,8953640984079
"2890";315550;2013;12328;3;1e+06;227,379366531544;24,3348475016223;22,7379366531544
"2891";315560;2013;30418;1,9;1e+06;60,9190707736443;6,24630153198764;6,09190707736443
"2892";315570;2013;14578;0,8;1e+06;55,811616743611;5,48772122376183;5,5811616743611
"2893";315580;2013;17804;1,7;1e+06;88,252455413154;9,54841608627275;8,82524554131539
"2894";315590;2013;5487;0,5;1e+06;78,3583525336594;9,11244760342628;7,83583525336594
"2895";315600;2013;13755;1,8;1e+06;137,198972493337;13,0861504907306;13,7198972493337
"2896";315610;2013;4955;0,1;1e+06;14,0694444444444;2,01816347124117;1,40694444444444
"2897";315620;2013;2229;0;1e+06;0;0;0
"2898";315630;2013;7429;0,7;1e+06;88,3237011256221;9,42253331538565;8,83237011256221
"2899";315640;2013;3671;0,2;1e+06;48,1202830605927;5,44810678289294;4,81202830605927
"2900";315645;2013;4464;0,7;1e+06;144,811437918728;15,6810035842294;14,4811437918728
"2901";315650;2013;7428;0,6;1e+06;82,6893567918668;8,07754442649435;8,26893567918668
"2902";315660;2013;10278;0,8;1e+06;78,5704840527714;7,78361548939482;7,85704840527714
"2903";315670;2013;132636;42,5;1e+06;303,153992479149;32,0425827075605;30,3153992479149
"2904";315680;2013;16042;1,8;1e+06;114,576374088482;11,2205460665752;11,4576374088482
"2905";315690;2013;25225;2,8;1e+06;107,011672286911;11,1000991080278;10,7011672286911
"2906";315700;2013;40942;4,2;1e+06;100,203963819369;10,2584143422402;10,0203963819369
"2907";315710;2013;7084;1,5;1e+06;222,747204493818;21,1744776962168;22,2747204493818
"2908";315720;2013;29595;5;1e+06;159,126847481007;16,8947457340767;15,9126847481007
"2909";315725;2013;8027;1,7;1e+06;206,802255354731;21,1785224866077;20,6802255354731
"2910";315727;2013;2972;0,4;1e+06;135,880208963199;13,4589502018843;13,5880208963199
"2911";315730;2013;4646;0,3;1e+06;56,7360459183674;6,45716745587602;5,67360459183674
"2912";315733;2013;8298;2,5;1e+06;286,363673686787;30,1277416244878;28,6363673686787
"2913";315737;2013;4434;0,4;1e+06;91,4713037026847;9,021199819576;9,14713037026847
"2914";315740;2013;5050;0,1;1e+06;19,01825;1,98019801980198;1,901825
"2915";315750;2013;4661;1,4;1e+06;300,485525446928;30,0364728599013;30,0485525446928
"2916";315760;2013;4034;0,7;1e+06;169,487138860257;17,3525037183937;16,9487138860257
"2917";315765;2013;6309;1,8;1e+06;314,114051581799;28,5306704707561;31,4114051581799
"2918";315770;2013;12455;1,9;1e+06;139,776183216499;15,2549177037334;13,9776183216499
"2919";315780;2013;213345;84,2;1e+06;367,931906349138;39,466591670768;36,7931906349138
"2920";315790;2013;15772;2,7;1e+06;171,419493714779;17,1189449657621;17,1419493714779
"2921";315800;2013;10918;1;1e+06;91,9986164958697;9,15918666422422;9,19986164958697
"2922";315810;2013;5406;0,7;1e+06;136,12696663128;12,9485756566778;13,612696663128
"2923";315820;2013;14839;4,1;1e+06;278,064536798809;27,6298941977222;27,8064536798809
"2924";315830;2013;7379;0,3;1e+06;35,8678266221207;4,06559154356959;3,58678266221207
"2925";315840;2013;3793;0,2;1e+06;54,4409364392582;5,27287107830214;5,44409364392582
"2926";315850;2013;8106;1,2;1e+06;148,536450982331;14,8038490007402;14,8536450982331
"2927";315860;2013;3997;0;1e+06;0;0;0
"2928";315870;2013;2361;0;1e+06;0;0;0
"2929";315880;2013;4793;0,4;1e+06;80,5279869598423;8,34550385979554;8,05279869598423
"2930";315890;2013;8834;1;1e+06;113,060956199486;11,3199003848766;11,3060956199486
"2931";315895;2013;30255;8,9;1e+06;284,712456448567;29,4166253511816;28,4712456448567
"2932";315900;2013;4211;0,5;1e+06;113,625418589321;11,8736642127761;11,3625418589321
"2933";315910;2013;3908;0,2;1e+06;52,0700647085587;5,11770726714432;5,20700647085587
"2934";315920;2013;9239;0,5;1e+06;60,0780225744356;5,41184110834506;6,00780225744356
"2935";315930;2013;5090;0,2;1e+06;28,4649581902344;3,92927308447937;2,84649581902344
"2936";315935;2013;6924;0,9;1e+06;121,608733017539;12,998266897747;12,1608733017539
"2937";315940;2013;3628;0,1;1e+06;22,092;2,75633958103638;2,2092
"2938";315950;2013;5782;1,5;1e+06;253,103836587116;25,9425804219993;25,3103836587116
"2939";315960;2013;40435;3,1;1e+06;73,307978363219;7,66662544825028;7,3307978363219
"2940";315970;2013;3347;0,2;1e+06;57,7089513556619;5,97550044816253;5,77089513556619
"2941";315980;2013;19106;4,5;1e+06;221,776618429496;23,5528106354025;22,1776618429497
"2942";315990;2013;18162;2,4;1e+06;128,288987408217;13,214403700033;12,8288987408217
"2943";316000;2013;3650;0,1;1e+06;33,6766393442623;2,73972602739726;3,36766393442623
"2944";316010;2013;4138;0,2;1e+06;52,2838487972509;4,83325277912035;5,22838487972509
"2945";316020;2013;4151;0,5;1e+06;131,690005214436;12,045290291496;13,1690005214436
"2946";316030;2013;12042;1,8;1e+06;155,614814722338;14,9476831091181;15,5614814722338
"2947";316040;2013;27352;2,8;1e+06;98,8032187014899;10,2369113775958;9,88032187014899
"2948";316045;2013;7236;0,6;1e+06;82,253476727324;8,29187396351576;8,2253476727324
"2949";316050;2013;1820;0;1e+06;0;0;0
"2950";316060;2013;3276;0;1e+06;0;0;0
"2951";316070;2013;47557;2,6;1e+06;54,597618126532;5,46712366213176;5,4597618126532
"2952";316080;2013;4915;0,1;1e+06;20,6720108695652;2,03458799593082;2,06720108695652
"2953";316090;2013;3673;0,4;1e+06;87,0767674461878;10,8902804247209;8,70767674461878
"2954";316095;2013;5622;0,8;1e+06;131,32211541111;14,2298114549982;13,132211541111
"2955";316100;2013;17811;1,7;1e+06;89,7579409022968;9,54466341025209;8,97579409022968
"2956";316105;2013;3467;1,5;1e+06;431,400102032064;43,2650706662821;43,1400102032064
"2957";316110;2013;56003;6,5;1e+06;118,712511388556;11,6065210792279;11,8712511388556
"2958";316120;2013;6666;0,4;1e+06;57,7050520357016;6,000600060006;5,77050520357016
"2959";316130;2013;6069;0,5;1e+06;77,3123554327416;8,23858955346845;7,73123554327416
"2960";316140;2013;5211;1,3;1e+06;240,131627306857;24,9472270197659;24,0131627306857
"2961";316150;2013;11178;1,4;1e+06;116,202599900094;12,5246018965826;11,6202599900094
"2962";316160;2013;4372;1,5;1e+06;364,809008262443;34,3092406221409;36,4809008262443
"2963";316165;2013;3740;0,7;1e+06;186,472583152123;18,716577540107;18,6472583152123
"2964";316170;2013;6651;1,2;1e+06;182,40193258794;18,042399639152;18,240193258794
"2965";316180;2013;11289;1,5;1e+06;127,489128747325;13,2872707945788;12,7489128747325
"2966";316190;2013;10384;1,1;1e+06;100,741426075953;10,5932203389831;10,0741426075953
"2967";316200;2013;25007;2,5;1e+06;98,4085652039374;9,99720078378054;9,84085652039374
"2968";316210;2013;33774;6,4;1e+06;174,884460668312;18,9494877716587;17,4884460668312
"2969";316220;2013;7241;0,5;1e+06;65,3908843128309;6,90512360171247;6,53908843128309
"2970";316225;2013;4858;0,6;1e+06;121,142039457559;12,3507616303005;12,1142039457559
"2971";316230;2013;2808;0;1e+06;0;0;0
"2972";316240;2013;25961;2,7;1e+06;98,6122762856774;10,4002157081777;9,86122762856773
"2973";316245;2013;12421;2,2;1e+06;206,890475776763;17,7119394573706;20,6890475776763
"2974";316250;2013;88405;13,9;1e+06;156,47552848541;15,723092585261;15,647552848541
"2975";316255;2013;10917;2,4;1e+06;212,082564029334;21,9840615553724;21,2082564029334
"2976";316257;2013;5530;1,4;1e+06;247,051918391253;25,3164556962025;24,7051918391253
"2977";316260;2013;7964;0,6;1e+06;71,2722950486119;7,53390256152687;7,12722950486119
"2978";316265;2013;4276;0,3;1e+06;68,4913042104182;7,01590271281572;6,84913042104182
"2979";316270;2013;23303;1,5;1e+06;61,9419213548482;6,43693944985624;6,19419213548483
"2980";316280;2013;16028;1,7;1e+06;107,865430644367;10,6064387322186;10,7865430644367
"2981";316290;2013;26114;2,9;1e+06;110,760861462125;11,1051543233515;11,0760861462125
"2982";316292;2013;28064;17,8;1e+06;587,086998368293;63,4264538198404;58,7086998368293
"2983";316294;2013;7155;0,5;1e+06;65,9258550169814;6,98812019566737;6,59258550169814
"2984";316295;2013;21538;4,3;1e+06;189,078899039846;19,9647135295756;18,9078899039846
"2985";316300;2013;4241;1,5;1e+06;333,035921124738;35,3690167413346;33,3035921124738
"2986";316310;2013;4556;0,2;1e+06;41,8076687116564;4,38981562774363;4,18076687116564
"2987";316320;2013;4163;0;1e+06;0;0;0
"2988";316330;2013;3942;0,9;1e+06;235,664317220896;22,8310502283105;23,5664317220896
"2989";316340;2013;5717;0,9;1e+06;152,210937809344;15,7425223019066;15,2210937809344
"2990";316350;2013;6694;0,8;1e+06;130,557150594053;11,9510008963251;13,0557150594053
"2991";316360;2013;2721;0,6;1e+06;230,729614208783;22,0507166482911;23,0729614208783
"2992";316370;2013;44037;2,6;1e+06;58,8634971692261;5,9041260757999;5,88634971692261
"2993";316380;2013;6991;1,7;1e+06;236,987892926997;24,3169789729652;23,6987892926997
"2994";316390;2013;5054;0,5;1e+06;99,9461226027079;9,89315393747527;9,99461226027079
"2995";316400;2013;8397;1,3;1e+06;154,315620567874;15,481719661784;15,4315620567874
"2996";316410;2013;5616;1;1e+06;188,339338740411;17,8062678062678;18,8339338740411
"2997";316420;2013;11179;0,7;1e+06;67,0064697750226;6,26174076393237;6,70064697750226
"2998";316430;2013;6973;0,2;1e+06;25,1811943354797;2,86820593718629;2,51811943354797
"2999";316440;2013;5249;0,4;1e+06;78,6644637219913;7,62049914269385;7,86644637219913
"3000";316443;2013;2936;0,3;1e+06;106,529599868486;10,2179836512262;10,6529599868486
"3001";316447;2013;6140;0,7;1e+06;118,766354489203;11,400651465798;11,8766354489203
"3002";316450;2013;10740;2,4;1e+06;240,52803017018;22,3463687150838;24,052803017018
"3003";316460;2013;6255;0,5;1e+06;79,6822975243879;7,99360511590727;7,96822975243879
"3004";316470;2013;68518;5,6;1e+06;78,5831204965994;8,17303482296623;7,85831204965994
"3005";316480;2013;1622;0,2;1e+06;181,930773361976;12,3304562268804;18,1930773361976
"3006";316490;2013;2206;0,2;1e+06;80,2386931818182;9,06618313689937;8,02386931818182
"3007";316500;2013;10955;0,3;1e+06;27,8759390205459;2,73847558192606;2,78759390205459
"3008";316510;2013;7257;0,6;1e+06;86,2006865792475;8,26787928896238;8,62006865792475
"3009";316520;2013;6962;0,5;1e+06;61,8343845776389;7,18184429761563;6,18343845776389
"3010";316530;2013;7420;0,3;1e+06;40,841488302426;4,04312668463612;4,0841488302426
"3011";316540;2013;6616;0,2;1e+06;27,8244896728479;3,0229746070133;2,78244896728479
"3012";316550;2013;5957;0,8;1e+06;147,526087045148;13,42957864697;14,7526087045148
"3013";316553;2013;28625;7,5;1e+06;249,773017111443;26,2008733624454;24,9773017111443
"3014";316555;2013;11592;2,4;1e+06;248,720761750256;20,703933747412;24,8720761750256
"3015";316556;2013;2856;0,3;1e+06;94,9271892011578;10,5042016806723;9,49271892011578
"3016";316557;2013;5398;0,1;1e+06;19,3682291666667;1,85253797702853;1,93682291666667
"3017";316560;2013;2046;0,2;1e+06;97,8281833985224;9,77517106549365;9,78281833985224
"3018";316570;2013;7598;0,8;1e+06;93,6822758856677;10,5290866017373;9,36822758856677
"3019";316580;2013;1804;0;1e+06;0;0;0
"3020";316590;2013;4564;0,3;1e+06;60,2659540649401;6,57318141980719;6,02659540649401
"3021";316600;2013;5864;0,1;1e+06;16,8676274944568;1,70532060027285;1,68676274944568
"3022";316610;2013;3597;0,6;1e+06;170,125602258599;16,6805671392827;17,0125602258599
"3023";316620;2013;10544;0;1e+06;0;0;0
"3024";316630;2013;7375;1,6;1e+06;211,867217416137;21,6949152542373;21,1867217416137
"3025";316640;2013;1855;0;1e+06;0;0;0
"3026";316650;2013;4353;1;1e+06;248,812013350031;22,9726625315874;24,8812013350031
"3027";316660;2013;825;0;1e+06;0;0;0
"3028";316670;2013;8720;2,2;1e+06;259,503955611531;25,2293577981651;25,9503955611531
"3029";316680;2013;11142;2,1;1e+06;177,078679716276;18,8476036618201;17,7078679716276
"3030";316690;2013;7778;0,8;1e+06;103,889100429125;10,2854204165595;10,3889100429125
"3031";316695;2013;4650;0,3;1e+06;61,7956062376285;6,45161290322581;6,17956062376285
"3032";316700;2013;2037;0;1e+06;0;0;0
"3033";316710;2013;21419;2,5;1e+06;120,70293400479;11,6718801064475;12,070293400479
"3034";316720;2013;227571;67,4;1e+06;277,270148419877;29,6171304779607;27,7270148419877
"3035";316730;2013;2271;0,2;1e+06;83,2428994701617;8,80669308674593;8,32428994701617
"3036";316740;2013;6249;0,3;1e+06;48,6424924654795;4,80076812289966;4,86424924654795
"3037";316750;2013;2628;0,3;1e+06;103,710158730159;11,4155251141553;10,3710158730159
"3038";316760;2013;19188;3,1;1e+06;157,120200171412;16,1559307900771;15,7120200171412
"3039";316770;2013;5897;1,2;1e+06;215,278107330943;20,349330167882;21,5278107330943
"3040";316780;2013;5971;0,4;1e+06;66,5907090094859;6,69904538603249;6,65907090094859
"3041";316790;2013;4085;0,1;1e+06;20,3983108108108;2,44798041615667;2,03983108108108
"3042";316800;2013;32698;6,2;1e+06;180,635756608233;18,9614043672396;18,0635756608233
"3043";316805;2013;3210;0,4;1e+06;139,364180982375;12,4610591900312;13,9364180982375
"3044";316810;2013;4423;0,1;1e+06;20,274168797954;2,26090888537192;2,0274168797954
"3045";316820;2013;1923;0,1;1e+06;36,2709459459459;5,20020800832033;3,62709459459459
"3046";316830;2013;3980;0,2;1e+06;49,7656346749226;5,0251256281407;4,97656346749226
"3047";316840;2013;14677;2,7;1e+06;190,665743811296;18,3961299993187;19,0665743811296
"3048";316850;2013;11745;2,9;1e+06;253,058181631159;24,6913580246914;25,3058181631159
"3049";316860;2013;140067;35,7;1e+06;247,340799534989;25,4878022660584;24,7340799534989
"3050";316870;2013;86014;18,3;1e+06;205,541791641749;21,2756062966494;20,5541791641749
"3051";316880;2013;7457;0,6;1e+06;72,8386951761975;8,04613115193778;7,28386951761976
"3052";316890;2013;6955;1,3;1e+06;175,841172028;18,6915887850467;17,5841172028
"3053";316900;2013;16494;4,1;1e+06;247,687369335306;24,8575239481023;24,7687369335306
"3054";316905;2013;4099;0,1;1e+06;22,440412979351;2,43961941937058;2,2440412979351
"3055";316910;2013;6066;0,7;1e+06;115,60815737905;11,5397296406198;11,560815737905
"3056";316920;2013;9321;0,5;1e+06;49,0768288722957;5,3642313056539;4,90768288722957
"3057";316930;2013;76734;9,7;1e+06;120,297814188491;12,6410717543722;12,0297814188491
"3058";316935;2013;30302;5,4;1e+06;169,154997504861;17,8206059006006;16,9154997504861
"3059";316940;2013;56156;3,2;1e+06;54,8005915542724;5,69841156777548;5,48005915542724
"3060";316950;2013;6593;3;1e+06;477,737698376013;45,5028060063704;47,7737698376013
"3061";316960;2013;25171;3,7;1e+06;143,393617860574;14,6994557228557;14,3393617860574
"3062";316970;2013;19114;1,1;1e+06;57,8562569587419;5,75494402008999;5,78562569587419
"3063";316980;2013;4897;0;1e+06;0;0;0
"3064";316990;2013;108493;20,4;1e+06;180,522633147331;18,8030564183864;18,0522633147331
"3065";317000;2013;12248;1,1;1e+06;100,273307393709;8,98105813193991;10,0273307393709
"3066";317005;2013;12487;1,5;1e+06;118,15871246202;12,0124929927124;11,815871246202
"3067";317010;2013;315360;52,9;1e+06;157,046923102222;16,7744799594115;15,7046923102222
"3068";317020;2013;646673;148,2;1e+06;213,482720607029;22,9173013253994;21,3482720607029
"3069";317030;2013;2746;0,5;1e+06;188,66922611913;18,2083029861617;18,866922611913
"3070";317040;2013;81693;22,4;1e+06;264,593653584391;27,4197299646237;26,4593653584391
"3071";317043;2013;4498;0,7;1e+06;147,630780207494;15,5624722098711;14,7630780207494
"3072";317047;2013;3326;0,4;1e+06;111,068666001846;12,0264582080577;11,1068666001846
"3073";317050;2013;10581;2;1e+06;180,749627046068;18,9018051223892;18,0749627046068
"3074";317052;2013;14963;1,3;1e+06;101,605701802096;8,68809730668984;10,1605701802096
"3075";317057;2013;6635;1,8;1e+06;254,492800863197;27,128862094951;25,4492800863196
"3076";317060;2013;2216;0,1;1e+06;52,673717948718;4,51263537906137;5,26737179487179
"3077";317065;2013;4942;0,2;1e+06;39,3485668995859;4,04694455685957;3,93485668995859
"3078";317070;2013;130139;10,6;1e+06;76,0762549979343;8,14513712261505;7,60762549979343
"3079";317075;2013;6558;0,6;1e+06;86,8244406725381;9,14913083257091;8,68244406725381
"3080";317080;2013;37879;16,3;1e+06;400,189327510819;43,0317590221495;40,0189327510819
"3081";317090;2013;19678;1,5;1e+06;85,9697984114877;7,62272588677711;8,59697984114877
"3082";317100;2013;20506;1;1e+06;47,2886113792479;4,87662147664098;4,72886113792479
"3083";317103;2013;8875;4,1;1e+06;495,255163853172;46,1971830985916;49,5255163853172
"3084";317107;2013;5746;0,4;1e+06;69,6208585541694;6,96136442742778;6,96208585541694
"3085";317110;2013;3733;0,8;1e+06;191,441482443209;21,4304848647201;19,1441482443209
"3086";317115;2013;4859;0,1;1e+06;22,2685636856369;2,05803663305207;2,22685636856369
"3087";317120;2013;114365;57,2;1e+06;461,537023280623;50,0153018843178;46,1537023280623
"3088";317130;2013;76147;23,9;1e+06;292,483207494718;31,3866600128698;29,2483207494718
"3089";317140;2013;3790;0,9;1e+06;239,491005300162;23,7467018469657;23,9491005300162
"3090";317150;2013;3406;2,5;1e+06;743,436507921804;73,3998825601879;74,3436507921804
"3091";317160;2013;14016;1,6;1e+06;114,359324218623;11,4155251141553;11,4359324218623
"3092";317170;2013;8864;0,4;1e+06;43,1293128867634;4,51263537906137;4,31293128867634
"3093";317180;2013;10830;1,1;1e+06;101,114791311215;10,1569713758079;10,1114791311215
"3094";317190;2013;5720;1,2;1e+06;222,958107552001;20,979020979021;22,2958107552001
"3095";317200;2013;40356;7,9;1e+06;188,28382551114;19,5757755971851;18,828382551114
"3096";317210;2013;5258;0,2;1e+06;39,9928817661728;3,80372765310004;3,99928817661728
"3097";317220;2013;2619;0,2;1e+06;72,6529881207808;7,63650248186331;7,26529881207808
"3098";320010;2013;32551;5,2;1e+06;155,273104726587;15,9749316457252;15,5273104726587
"3099";320013;2013;10045;1,9;1e+06;181,055824488343;18,9148830263813;18,1055824488343
"3100";320016;2013;12164;3,4;1e+06;273,718990365563;27,9513317987504;27,3718990365563
"3101";320020;2013;32267;3,3;1e+06;95,4018646810191;10,2271670747203;9,54018646810191
"3102";320030;2013;14859;1,1;1e+06;69,5242686012598;7,40292078874756;6,95242686012598
"3103";320035;2013;7841;2,8;1e+06;346,057149044639;35,7097309016707;34,6057149044639
"3104";320040;2013;26658;5,3;1e+06;187,283487543131;19,8814614749794;18,7283487543131
"3105";320050;2013;7916;0,8;1e+06;104,272330993549;10,1061141990904;10,4272330993549
"3106";320060;2013;91562;35,3;1e+06;361,013405972193;38,5531115528276;36,1013405972193
"3107";320070;2013;10862;1,5;1e+06;138,360239319345;13,8096114895968;13,8360239319345
"3108";320080;2013;31126;16,2;1e+06;512,06806454412;52,0465205937159;51,206806454412
"3109";320090;2013;43882;17,7;1e+06;388,900739144277;40,3354450571989;38,8900739144277
"3110";320100;2013;15169;5,7;1e+06;367,268950529851;37,5766365614081;36,7268950529851
"3111";320110;2013;10095;1,4;1e+06;130,985310413456;13,8682516097078;13,0985310413456
"3112";320115;2013;12669;4,9;1e+06;386,172511477701;38,6770857999842;38,6172511477701
"3113";320120;2013;205213;48,2;1e+06;222,441043811416;23,4877907345051;22,2441043811416
"3114";320130;2013;375974;249,9;1e+06;626,238222472956;66,4673621048264;62,6238222472956
"3115";320140;2013;37331;5;1e+06;121,202972794447;13,3936942487477;12,1202972794447
"3116";320150;2013;120677;38,9;1e+06;303,426584396015;32,2348086213612;30,3426584396015
"3117";320160;2013;30659;16,5;1e+06;518,397425383951;53,8178022766561;51,8397425383951
"3118";320170;2013;12579;1,9;1e+06;145,172371974362;15,104539311551;14,5172371974362
"3119";320180;2013;4688;0,5;1e+06;104,722017580091;10,6655290102389;10,4722017580091
"3120";320190;2013;34059;3,1;1e+06;83,015176469947;9,10185266743005;8,3015176469947
"3121";320200;2013;6827;1;1e+06;147,075532899914;14,6477222791856;14,7075532899914
"3122";320210;2013;24327;9,9;1e+06;394,269095703538;40,6955234924158;39,4269095703538
"3123";320220;2013;19177;9,2;1e+06;473,348631625228;47,9741356833707;47,3348631625228
"3124";320225;2013;11953;1,8;1e+06;146,279463872805;15,0589810089517;14,6279463872805
"3125";320230;2013;30144;3,5;1e+06;111,30014388409;11,6109341825902;11,130014388409
"3126";320240;2013;116278;51,9;1e+06;429,562555903212;44,6344106365779;42,9562555903212
"3127";320245;2013;24575;8,1;1e+06;320,823459654152;32,9603255340794;32,0823459654152
"3128";320250;2013;12124;2,9;1e+06;225,213994048398;23,9194985153415;22,5213994048398
"3129";320255;2013;9400;1,3;1e+06;138,324359625941;13,8297872340426;13,8324359625941
"3130";320260;2013;13548;1,5;1e+06;102,218125346186;11,0717449069973;10,2218125346186
"3131";320265;2013;12798;2,8;1e+06;209,058705123467;21,8784185028911;20,9058705123467
"3132";320270;2013;14844;2,7;1e+06;181,214736114048;18,1891673403395;18,1214736114048
"3133";320280;2013;33610;7,2;1e+06;208,916224958057;21,4221957750669;20,8916224958057
"3134";320290;2013;11349;2,2;1e+06;180,368211582463;19,3849678385761;18,0368211582463
"3135";320300;2013;29258;6,1;1e+06;202,479694436961;20,8489985644952;20,2479694436961
"3136";320305;2013;27599;16,6;1e+06;557,536462037141;60,1471067792311;55,7536462037141
"3137";320310;2013;11707;1;1e+06;80,9895343058511;8,54189800973776;8,09895343058511
"3138";320313;2013;16869;4,9;1e+06;283,11764583461;29,0473649890331;28,311764583461
"3139";320316;2013;11418;1,5;1e+06;113,759307437457;13,1371518654756;11,3759307437457
"3140";320320;2013;157814;80,4;1e+06;477,375138089875;50,9460504137783;47,7375138089875
"3141";320330;2013;14808;5,7;1e+06;381,134691304818;38,4927066450567;38,1134691304818
"3142";320332;2013;37140;7,2;1e+06;189,41722374539;19,3861066235864;18,941722374539
"3143";320334;2013;15689;2,5;1e+06;151,468836249692;15,9347313404296;15,1468836249692
"3144";320335;2013;12092;0,9;1e+06;70,5984614606165;7,44293747932517;7,05984614606165
"3145";320340;2013;27309;3,2;1e+06;113,389694282698;11,7177487275257;11,3389694282698
"3146";320350;2013;19049;4,5;1e+06;233,684226574039;23,6232873116699;23,3684226574039
"3147";320360;2013;5909;1,6;1e+06;253,465031939743;27,0773396513793;25,3465031939743
"3148";320370;2013;19081;2,9;1e+06;147,801895352492;15,1983648655731;14,7801895352492
"3149";320380;2013;15438;0,7;1e+06;45,1419161799145;4,53426609664464;4,51419161799145
"3150";320390;2013;49564;12,9;1e+06;248,033547818798;26,0269550480187;24,8033547818798
"3151";320400;2013;23125;8;1e+06;333,832487051039;34,5945945945946;33,3832487051039
"3152";320405;2013;25700;13,6;1e+06;507,642075173466;52,9182879377432;50,7642075173466
"3153";320410;2013;26023;15,6;1e+06;582,174671156007;59,9469699880875;58,2174671156007
"3154";320420;2013;20082;6,8;1e+06;321,865231079818;33,8611692062544;32,1865231079818
"3155";320425;2013;7590;1,6;1e+06;213,652572808296;21,0803689064559;21,3652572808296
"3156";320430;2013;11130;2,6;1e+06;222,53240437173;23,3602875112309;22,253240437173
"3157";320435;2013;18892;3,1;1e+06;155,125246794399;16,409062036841;15,5125246794399
"3158";320440;2013;11993;1,4;1e+06;108,805383957744;11,6734761944468;10,8805383957744
"3159";320450;2013;12881;2,4;1e+06;174,552794651228;18,6320937815387;17,4552794651228
"3160";320455;2013;37720;4,3;1e+06;111,452443117168;11,3997879109226;11,1452443117168
"3161";320460;2013;23432;3,5;1e+06;139,539340062796;14,9368385114374;13,9539340062796
"3162";320465;2013;8595;2,5;1e+06;281,224866343877;29,086678301338;28,1224866343877
"3163";320470;2013;35232;9,7;1e+06;256,314385674649;27,5317892824705;25,6314385674649
"3164";320480;2013;10987;1,4;1e+06;118,5920697958;12,742331846728;11,85920697958
"3165";320490;2013;120725;62,1;1e+06;482,586544284334;51,4392213708842;48,2586544284334
"3166";320495;2013;12179;1,4;1e+06;109,423405028666;11,4951966499713;10,9423405028666
"3167";320500;2013;467318;347,5;1e+06;685,668580625988;74,360499702558;68,5668580625988
"3168";320501;2013;26843;19,2;1e+06;693,596400195506;71,5270275304549;69,3596400195506
"3169";320503;2013;20744;4,3;1e+06;198,470657442903;20,7288854608562;19,8470657442903
"3170";320506;2013;22873;2,2;1e+06;91,8640214785434;9,61832728544572;9,18640214785434
"3171";320510;2013;72115;33,9;1e+06;439,411652332437;47,0082507106705;43,9411652332437
"3172";320515;2013;9272;1,7;1e+06;175,032601830701;18,3347713546161;17,5032601830701
"3173";320517;2013;14614;8;1e+06;514,536953617965;54,7420281921445;51,4536953617965
"3174";320520;2013;458489;218,9;1e+06;459,005576458537;47,7437844746548;45,9005576458537
"3175";320530;2013;348268;132,7;1e+06;372,266448749641;38,1028403413463;37,2266448749641
"3176";330010;2013;181486;76,1;1e+06;393,768304723202;41,9316090497339;39,3768304723202
"3177";330015;2013;10736;0,8;1e+06;73,5947082484291;7,45156482861401;7,35947082484291
"3178";330020;2013;118964;48,3;1e+06;407,788235731654;40,6005178037053;40,7788235731654
"3179";330022;2013;11785;1,3;1e+06;109,072564684247;11,0309715740348;10,9072564684247
"3180";330023;2013;29790;16,3;1e+06;525,601209937542;54,7163477677073;52,5601209937542
"3181";330025;2013;28627;8,2;1e+06;292,111980110835;28,6442868620533;29,2111980110835
"3182";330030;2013;96261;17,9;1e+06;188,95404914256;18,59527742284;18,895404914256
"3183";330040;2013;179472;41;1e+06;225,820614340119;22,8447891593118;22,5820614340119
"3184";330045;2013;477583;187,3;1e+06;376,295844849355;39,218313884707;37,6295844849355
"3185";330050;2013;25969;3,2;1e+06;117,789410312268;12,3223843813778;11,7789410312268
"3186";330060;2013;35825;2,9;1e+06;80,5649753377441;8,09490579204466;8,05649753377441
"3187";330070;2013;200380;112,7;1e+06;551,759394986818;56,2431380377283;55,1759394986818
"3188";330080;2013;55632;9,8;1e+06;170,142851591307;17,6157607132586;17,0142851591307
"3189";330090;2013;14862;1,3;1e+06;74,7832961684172;8,7471403579599;7,47832961684172
"3190";330093;2013;14408;3,9;1e+06;265,062945415479;27,0682953914492;26,5062945415479
"3191";330095;2013;8240;0,5;1e+06;60,1055850974537;6,06796116504854;6,01055850974537
"3192";330100;2013;477208;210,6;1e+06;434,184179300576;44,1316993847547;43,4184179300576
